bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/81758476-400,400,f,Substation,f,way/81758476,6.32633648,48.35379982,FR,POINT (6.32633648 48.35379982)
way/818615581-225,225,f,Substation,f,way/177375243,2.29425508,51.03765002,FR,POINT (2.29425508 51.03765002)
way/818615585-225,225,f,Substation,f,way/818615585,2.53910886,49.00660376,FR,POINT (2.53910886 49.00660376)
way/818615639-225,225,f,Substation,f,way/818615639,5.99363591,43.99626245,FR,POINT (5.99363591 43.99626245)
way/818615644-225,225,f,Substation,f,way/818615644,6.64768328,43.78817166,FR,POINT (6.64768328 43.78817166)
way/818615647-225,225,f,Substation,f,way/818615647,3.71968967,44.79124651,FR,POINT (3.71968967 44.79124651)
way/81929591-380,380,f,Substation,f,way/81929591,12.4825956,44.95735849,IT,POINT (12.4825956 44.95735849)
way/81931074-380,380,f,Substation,f,way/81931074,12.09378523,44.27324809,IT,POINT (12.09378523 44.27324809)
way/81938081-380,380,f,Substation,f,way/81938081,12.13883343,44.42826127,IT,POINT (12.13883343 44.42826127)
way/819997192-220,220,f,Substation,f,way/819997192,-9.26114566,52.1738664,IE,POINT (-9.26114566 52.1738664)
way/820229174-275,275,f,Substation,f,way/1304888460,-4.24588747,57.42187528,GB,POINT (-4.24588747 57.42187528)
way/820231183-220,220,f,Substation,f,way/1190395478,-2.28365068,57.49029285,GB,POINT (-2.28365068 57.49029285)
way/820231183-400,400,f,Substation,f,way/820231183,-2.28336489,57.4905129,GB,POINT (-2.28336489 57.4905129)
way/820237569-400,400,f,Substation,f,way/1262981282,-2.51627655,57.41024987,GB,POINT (-2.51627655 57.41024987)
way/82078641-380,380,f,Substation,f,way/421827452,11.14359895,45.05866993,IT,POINT (11.14359895 45.05866993)
way/82083756-380,380,f,Substation,f,way/82083756,12.46374496,45.92382759,IT,POINT (12.46374496 45.92382759)
way/82084013-380,380,f,Substation,f,way/82084013,11.5864733,44.87884041,IT,POINT (11.5864733 44.87884041)
way/82084019-380,380,f,Substation,f,way/82084019,11.25101776,45.0244021,IT,POINT (11.25101776 45.0244021)
way/82130902-225,225,f,Substation,f,way/82130902,7.91184368,48.6847004,FR,POINT (7.91184368 48.6847004)
way/82201785-220,220,f,Substation,f,way/82201785,16.83794625,47.96034756,AT,POINT (16.83794625 47.96034756)
way/82226136-225,225,f,Substation,f,way/82226136,6.20573557,49.06205342,FR,POINT (6.20573557 49.06205342)
way/82306874-225,225,f,Substation,f,way/397002685,2.2136061,45.24621199,FR,POINT (2.2136061 45.24621199)
way/82306874-400,400,f,Substation,f,way/82306874,2.21384791,45.24642191,FR,POINT (2.21384791 45.24642191)
way/823662694-225,225,f,Substation,f,way/481999852,3.49357649,50.33857078,FR,POINT (3.49357649 50.33857078)
way/823662696-225,225,f,Substation,f,way/823662696,2.36839949,48.91162652,FR,POINT (2.36839949 48.91162652)
way/823662703-225,225,f,Substation,f,way/426020756,5.25878065,45.79525979,FR,POINT (5.25878065 45.79525979)
way/823662703-400,400,f,Substation,f,way/426020756,5.25903609,45.79546262,FR,POINT (5.25903609 45.79546262)
way/823662705-225,225,f,Substation,f,relation/11278540,4.71480804,44.32939109,FR,POINT (4.71480804 44.32939109)
way/823662705-400,400,f,Substation,f,relation/11278540,4.7150552,44.32959535,FR,POINT (4.7150552 44.32959535)
way/823872751-225,225,f,Substation,f,way/823872751,2.20155267,49.35865086,FR,POINT (2.20155267 49.35865086)
way/823872752-225,225,f,Substation,f,way/823872752,1.50251227,43.63582287,FR,POINT (1.50251227 43.63582287)
way/823872753-225,225,f,Substation,f,way/823872753,-0.66313504,44.81655152,FR,POINT (-0.66313504 44.81655152)
way/823872758-225,225,f,Substation,f,way/823872758,2.9035564,50.04587595,FR,POINT (2.9035564 50.04587595)
way/82467033-225,225,f,Substation,f,way/82467033,2.24835036,48.89090627,FR,POINT (2.24835036 48.89090627)
way/82599261-400,400,f,Substation,f,way/82599261,3.91852974,48.51985668,FR,POINT (3.91852974 48.51985668)
way/82651599-220,220,f,Substation,f,way/82651599,8.08297741,45.54849535,IT,POINT (8.08297741 45.54849535)
way/82715808-400,400,f,Substation,f,way/82715808,2.90748081,48.98426249,FR,POINT (2.90748081 48.98426249)
way/82741307-225,225,f,Substation,f,way/82741307,2.43242429,49.03407137,FR,POINT (2.43242429 49.03407137)
way/82741307-400,400,f,Substation,f,way/82741307,2.43268387,49.0342806,FR,POINT (2.43268387 49.0342806)
way/82741335-225,225,f,Substation,f,way/765852555,2.4077647,49.01089754,FR,POINT (2.4077647 49.01089754)
way/82746777-225,225,f,Substation,f,way/82746777,2.44202675,49.00928743,FR,POINT (2.44202675 49.00928743)
way/82746780-225,225,f,Substation,f,way/673572785,2.63115858,48.96662207,FR,POINT (2.63115858 48.96662207)
way/82759380-380,380,f,Substation,f,way/82759380,11.79974914,42.16500288,IT,POINT (11.79974914 42.16500288)
way/82762493-380,380,f,Substation,f,way/82762493,11.81695562,42.1359145,IT,POINT (11.81695562 42.1359145)
way/82767145-380,380,f,Substation,f,way/82114903,11.76356802,42.12541776,IT,POINT (11.76356802 42.12541776)
way/82773910-220,220,f,Substation,f,way/82773910,6.77270611,49.29065994,DE,POINT (6.77270611 49.29065994)
way/82773910-380,380,f,Substation,f,way/82773910,6.77296927,49.29050215,DE,POINT (6.77296927 49.29050215)
way/82805188-225,225,f,Substation,f,way/82805188,4.24027142,49.2014272,FR,POINT (4.24027142 49.2014272)
way/82805188-400,400,f,Substation,f,way/82805188,4.24053935,49.20163224,FR,POINT (4.24053935 49.20163224)
way/828193563-220,220,f,Substation,f,way/828193563,-7.71290873,42.45124576,ES,POINT (-7.71290873 42.45124576)
way/82825438-400,400,f,Substation,f,way/82825438,4.57287176,49.82747602,FR,POINT (4.57287176 49.82747602)
way/82825446-400,400,f,Substation,f,way/82825446,4.43414378,49.4536226,FR,POINT (4.43414378 49.4536226)
way/829116805-380,380,f,Substation,f,way/829116805,8.40305934,53.23690736,DE,POINT (8.40305934 53.23690736)
way/82949228-225,225,f,Substation,f,way/82949228,4.62577692,49.90554916,FR,POINT (4.62577692 49.90554916)
way/82949228-400,400,f,Substation,f,way/82949228,4.6260502,49.90575327,FR,POINT (4.6260502 49.90575327)
way/82949240-400,400,f,Substation,f,way/82949240,4.6132088,49.92556206,FR,POINT (4.6132088 49.92556206)
way/82967739-225,225,f,Substation,f,way/82967739,3.29012274,50.29620309,FR,POINT (3.29012274 50.29620309)
way/82967739-400,400,f,Substation,f,way/82967739,3.29039246,50.29641033,FR,POINT (3.29039246 50.29641033)
way/82976238-225,225,f,Substation,f,way/82976238,3.33873701,50.31714831,FR,POINT (3.33873701 50.31714831)
way/83058212-380,380,f,Substation,f,way/83058212,14.71654273,41.11459814,IT,POINT (14.71654273 41.11459814)
way/830770515-300,300,f,Substation,f,way/830770515,5.76283043,58.79002429,NO,POINT (5.76283043 58.79002429)
way/830770515-420,420,f,Substation,f,way/830770515,5.76317319,58.79022604,NO,POINT (5.76317319 58.79022604)
way/83105240-225,225,f,Substation,f,way/83105240,4.08640156,49.27228198,FR,POINT (4.08640156 49.27228198)
way/83118679-225,225,f,Substation,f,way/83118679,3.32005874,49.35596197,FR,POINT (3.32005874 49.35596197)
way/83202471-220,220,f,Substation,f,way/83202471,16.06495281,47.70708967,AT,POINT (16.06495281 47.70708967)
way/832204742-220,220,f,Substation,f,way/832204742,-3.6912626,40.31832457,ES,POINT (-3.6912626 40.31832457)
way/832323313-220,220,f,Substation,f,way/832323313,-2.01502394,42.0283669,ES,POINT (-2.01502394 42.0283669)
way/83293593-225,225,f,Substation,f,way/1105377646,5.80364459,46.05610781,FR,POINT (5.80364459 46.05610781)
way/83293593-400,400,f,Substation,f,way/83293593,5.80390322,46.05630932,FR,POINT (5.80390322 46.05630932)
way/83423799-380,380,f,Substation,f,way/83423799,6.75917948,52.24885331,NL,POINT (6.75917948 52.24885331)
way/83529203-220,220,f,Substation,f,way/83529203,9.71683022,47.43244002,AT,POINT (9.71683022 47.43244002)
way/83705700-225,225,f,Substation,f,way/83705700,1.94306041,48.80636476,FR,POINT (1.94306041 48.80636476)
way/83726363-225,225,f,Substation,f,way/398618755,2.68904861,44.77929634,FR,POINT (2.68904861 44.77929634)
way/83726363-400,400,f,Substation,f,way/113104477,2.6892903,44.77950523,FR,POINT (2.6892903 44.77950523)
way/83731566-225,225,f,Substation,f,way/83731566,2.27236721,48.85628052,FR,POINT (2.27236721 48.85628052)
way/83740194-380,380,f,Substation,f,way/83740194,15.4230931,46.90364216,AT,POINT (15.4230931 46.90364216)
way/83742801-380,380,f,Substation,f,way/83742801,15.72574504,47.09087241,AT,POINT (15.72574504 47.09087241)
way/83805040-220,220,f,Substation,f,way/83805040,13.32779892,46.87097793,AT,POINT (13.32779892 46.87097793)
way/83805453-380,380,f,Substation,f,way/83805453,11.12347736,43.29008005,IT,POINT (11.12347736 43.29008005)
way/83819431-225,225,f,Substation,f,way/83819431,2.42462275,48.84876287,FR,POINT (2.42462275 48.84876287)
way/83861269-220,220,f,Substation,f,way/83861269,9.57818785,47.33917552,CH,POINT (9.57818785 47.33917552)
way/83872215-380,380,f,Substation,f,way/83872215,13.83349482,41.24937689,IT,POINT (13.83349482 41.24937689)
way/839904125-220,220,f,Substation,f,way/839904125,20.69772932,45.07881904,RS,POINT (20.69772932 45.07881904)
way/84153220-400,400,f,Substation,f,way/84153220,5.46662618,45.75625855,FR,POINT (5.46662618 45.75625855)
way/841600752-220,220,f,Substation,f,way/841600752,18.60575421,44.52300319,BA,POINT (18.60575421 44.52300319)
way/84182609-225,225,f,Substation,f,way/422963115,6.02885544,45.47059457,FR,POINT (6.02885544 45.47059457)
way/84182609-400,400,f,Substation,f,way/508026463,6.02911223,45.47079559,FR,POINT (6.02911223 45.47079559)
way/842385259-420,420,f,Substation,f,way/842385259,15.98919957,67.63764694,NO,POINT (15.98919957 67.63764694)
way/842685465-275,275,f,Substation,f,way/842685465,-2.84991899,57.45202426,GB,POINT (-2.84991899 57.45202426)
way/84277460-220,220,f,Substation,f,way/84277460,13.84688832,42.14836012,IT,POINT (13.84688832 42.14836012)
way/84301904-380,380,f,Substation,f,way/84301904,12.19417954,45.54732501,IT,POINT (12.19417954 45.54732501)
way/84325599-225,225,f,Substation,f,way/84325599,2.29321169,48.87652662,FR,POINT (2.29321169 48.87652662)
way/84403744-220,220,f,Substation,f,way/84403744,17.93620218,59.28651889,SE,POINT (17.93620218 59.28651889)
way/844075808-380,380,f,Substation,f,way/844075808,6.88830473,51.85037865,DE,POINT (6.88830473 51.85037865)
way/84452130-225,225,f,Substation,f,way/84452130,4.68965669,45.81873333,FR,POINT (4.68965669 45.81873333)
way/84452130-400,400,f,Substation,f,way/84452130,4.68991013,45.81893751,FR,POINT (4.68991013 45.81893751)
way/84476231-225,225,f,Substation,f,way/84476231,4.71912888,45.54276834,FR,POINT (4.71912888 45.54276834)
way/84476231-400,400,f,Substation,f,way/84476231,4.71938121,45.54297247,FR,POINT (4.71938121 45.54297247)
way/84485792-400,400,f,Substation,f,way/84485792,4.76119329,45.40936547,FR,POINT (4.76119329 45.40936547)
way/84490483-400,400,f,Substation,f,way/84490483,4.72332733,44.63229121,FR,POINT (4.72332733 44.63229121)
way/845179231-400,400,f,Substation,f,way/845179231,-0.86167226,38.56190354,ES,POINT (-0.86167226 38.56190354)
way/84526032-400,400,f,Substation,f,way/84526032,-7.5331672,39.66397244,ES,POINT (-7.5331672 39.66397244)
way/84603564-225,225,f,Substation,f,way/84603564,4.9272097,45.01924159,FR,POINT (4.9272097 45.01924159)
way/84603564-400,400,f,Substation,f,way/84603564,4.92746052,45.01944528,FR,POINT (4.92746052 45.01944528)
way/84696559-220,220,f,Substation,f,way/132717802,14.38244638,41.00718061,IT,POINT (14.38244638 41.00718061)
way/84696559-380,380,f,Substation,f,way/84696559,14.38271053,41.00736101,IT,POINT (14.38271053 41.00736101)
way/84789829-220,220,f,Substation,f,way/84789829,11.83872063,47.39241414,AT,POINT (11.83872063 47.39241414)
way/84803250-275,275,f,Substation,f,way/84803250,-3.40320238,51.38832398,GB,POINT (-3.40320238 51.38832398)
way/84810304-225,225,f,Substation,f,way/84810304,4.88203481,45.76390709,FR,POINT (4.88203481 45.76390709)
way/84883895-220,220,f,Substation,f,way/84883895,-8.57821361,42.85489853,ES,POINT (-8.57821361 42.85489853)
way/84963374-220,220,f,Substation,f,way/84963374,12.45455435,42.00906691,IT,POINT (12.45455435 42.00906691)
way/850068180-225,225,f,Substation,f,way/850068180,6.51045814,44.58042693,FR,POINT (6.51045814 44.58042693)
way/85047359-225,225,f,Substation,f,way/85047359,2.25893453,49.21775669,FR,POINT (2.25893453 49.21775669)
way/85047359-400,400,f,Substation,f,way/85047359,2.25919428,49.2179663,FR,POINT (2.25919428 49.2179663)
way/851299584-380,380,f,Substation,f,way/851299584,12.10909298,53.25081992,DE,POINT (12.10909298 53.25081992)
way/85196861-380,380,f,Substation,f,way/85196861,14.98334483,40.64483712,IT,POINT (14.98334483 40.64483712)
way/85198005-225,225,f,Substation,f,way/85198005,1.91359532,50.92101432,FR,POINT (1.91359532 50.92101432)
way/85198005-400,400,f,Substation,f,way/85198005,1.91386235,50.92122471,FR,POINT (1.91386235 50.92122471)
way/85203486-225,225,f,Substation,f,way/85203486,2.16030765,50.9490133,FR,POINT (2.16030765 50.9490133)
way/85203486-400,400,f,Substation,f,way/85203486,2.16057593,50.94922313,FR,POINT (2.16057593 50.94922313)
way/85217416-400,400,f,Substation,f,way/85217416,2.63837104,50.17966383,FR,POINT (2.63837104 50.17966383)
way/852324809-220,220,f,Substation,f,way/852324809,9.67005481,47.19891193,AT,POINT (9.67005481 47.19891193)
way/85273676-225,225,f,Substation,f,way/85273676,2.85693624,49.79532784,FR,POINT (2.85693624 49.79532784)
way/85273680-400,400,f,Substation,f,way/85273680,2.93808676,49.65775748,FR,POINT (2.93808676 49.65775748)
way/85297730-220,220,f,Substation,f,way/85297730,14.50504766,40.71519564,IT,POINT (14.50504766 40.71519564)
way/85335661-400,400,f,Substation,f,way/85335661,2.70211328,49.36070966,FR,POINT (2.70211328 49.36070966)
way/85339874-225,225,f,Substation,f,way/85339874,2.5289583,49.09107117,FR,POINT (2.5289583 49.09107117)
way/85446794-225,225,f,Substation,f,way/479781321,-0.43368837,46.34872885,FR,POINT (-0.43368837 46.34872885)
way/85518393-400,400,f,Substation,f,way/85518393,22.68774045,38.43768631,GR,POINT (22.68774045 38.43768631)
way/85523877-220,220,f,Substation,f,way/31019937,10.08194345,48.26610755,DE,POINT (10.08194345 48.26610755)
way/85523877-380,380,f,Substation,f,way/31019937,10.08222937,48.26629819,DE,POINT (10.08222937 48.26629819)
way/85526073-400,400,f,Substation,f,way/85526073,23.16736081,38.52562524,GR,POINT (23.16736081 38.52562524)
way/85585500-400,400,f,Substation,f,way/85585500,23.73445003,38.10089695,GR,POINT (23.73445003 38.10089695)
way/85605950-225,225,f,Substation,f,way/85605950,3.08206889,50.52480877,FR,POINT (3.08206889 50.52480877)
way/85605950-400,400,f,Substation,f,way/85605950,3.08233894,50.52501648,FR,POINT (3.08233894 50.52501648)
way/85605959-225,225,f,Substation,f,way/85605959,2.89484018,50.64429231,FR,POINT (2.89484018 50.64429231)
way/85605959-400,400,f,Substation,f,way/85605959,2.89511005,50.64450046,FR,POINT (2.89511005 50.64450046)
way/85612093-400,400,f,Substation,f,way/85612093,23.83553321,38.13258516,GR,POINT (23.83553321 38.13258516)
way/85646787-400,400,f,Substation,f,way/85646787,23.85206467,37.99360334,GR,POINT (23.85206467 37.99360334)
way/85674553-220,220,f,Substation,f,way/85674553,-4.21396288,42.2072691,ES,POINT (-4.21396288 42.2072691)
way/85682590-400,400,f,Substation,f,way/1000743726,23.75868578,37.91822405,GR,POINT (23.75868578 37.91822405)
way/85705637-400,400,f,Substation,f,way/85705637,24.06701775,37.74763895,GR,POINT (24.06701775 37.74763895)
way/85710783-400,400,f,Substation,f,way/85710783,1.01275649,49.65790487,FR,POINT (1.01275649 49.65790487)
way/85721962-220,220,f,Substation,f,way/85721962,25.66672226,42.43925671,BG,POINT (25.66672226 42.43925671)
way/857250602-220,220,f,Substation,f,way/857250602,24.89286096,66.14257944,FI,POINT (24.89286096 66.14257944)
way/85735049-225,225,f,Substation,f,way/85735049,2.25397492,49.85792108,FR,POINT (2.25397492 49.85792108)
way/85817084-400,400,f,Substation,f,way/85817084,-4.55584288,42.07191077,ES,POINT (-4.55584288 42.07191077)
way/85821243-400,400,f,Substation,f,way/85821243,1.93032973,49.28821642,FR,POINT (1.93032973 49.28821642)
way/85827397-225,225,f,Substation,f,way/85827397,0.73527394,49.34334514,FR,POINT (0.73527394 49.34334514)
way/85827397-400,400,f,Substation,f,way/85827397,0.73552782,49.34355816,FR,POINT (0.73552782 49.34355816)
way/85827398-225,225,f,Substation,f,way/85827398,1.00958571,49.48337445,FR,POINT (1.00958571 49.48337445)
way/85827398-400,400,f,Substation,f,way/85827398,1.00984144,49.48358686,FR,POINT (1.00984144 49.48358686)
way/85845085-400,400,f,Substation,f,way/85845085,-1.57709867,49.47658101,FR,POINT (-1.57709867 49.47658101)
way/85851255-400,400,f,Substation,f,way/85851255,-1.5990628,49.59457144,FR,POINT (-1.5990628 49.59457144)
way/85867971-400,400,f,Substation,f,way/85867971,-1.18756354,49.16130981,FR,POINT (-1.18756354 49.16130981)
way/85877326-225,225,f,Substation,f,way/85877326,-1.26030413,48.56356802,FR,POINT (-1.26030413 48.56356802)
way/85877326-400,400,f,Substation,f,way/85877326,-1.26006232,48.56378536,FR,POINT (-1.26006232 48.56378536)
way/85895367-225,225,f,Substation,f,way/85895367,-0.26409562,49.10904804,FR,POINT (-0.26409562 49.10904804)
way/85895367-400,400,f,Substation,f,way/753113423,-0.2637673,49.10913925,FR,POINT (-0.2637673 49.10913925)
way/85955250-225,225,f,Substation,f,way/85955250,0.19562327,49.21118585,FR,POINT (0.19562327 49.21118585)
way/859708761-400,400,f,Substation,f,way/859708761,22.16657389,48.14639605,HU,POINT (22.16657389 48.14639605)
way/859708761-750,750,f,Substation,f,way/859708761,22.16690133,48.1465526,HU,POINT (22.16690133 48.1465526)
way/85995894-225,225,f,Substation,f,way/85995894,-1.55635895,48.09275078,FR,POINT (-1.55635895 48.09275078)
way/85995894-400,400,f,Substation,f,way/85995894,-1.55612039,48.09296875,FR,POINT (-1.55612039 48.09296875)
way/86023818-225,225,f,Substation,f,way/86023818,-2.8778292,48.43018477,FR,POINT (-2.8778292 48.43018477)
way/86023818-400,400,f,Substation,f,way/86023818,-2.87759488,48.43040548,FR,POINT (-2.87759488 48.43040548)
way/86071326-275,275,f,Substation,f,way/86071326,-4.37708407,55.92986979,GB,POINT (-4.37708407 55.92986979)
way/86071326-400,400,f,Substation,f,way/86071326,-4.37682032,55.93009392,GB,POINT (-4.37682032 55.93009392)
way/86119428-220,220,f,Substation,f,way/86119428,14.0279728,46.5683182,AT,POINT (14.0279728 46.5683182)
way/86119456-220,220,f,Substation,f,way/86119456,14.17296125,46.535844,AT,POINT (14.17296125 46.535844)
way/86131984-225,225,f,Substation,f,way/86131984,0.24036625,47.8859621,FR,POINT (0.24036625 47.8859621)
way/86131984-400,400,f,Substation,f,way/86131984,0.24061141,47.88617624,FR,POINT (0.24061141 47.88617624)
way/86162998-400,400,f,Substation,f,way/86162998,0.97560243,47.57301666,FR,POINT (0.97560243 47.57301666)
way/86260099-400,400,f,Substation,f,way/86260099,1.59776443,47.71202427,FR,POINT (1.59776443 47.71202427)
way/86260748-225,225,f,Substation,f,way/86260748,1.8553246,48.10651744,FR,POINT (1.8553246 48.10651744)
way/86260748-400,400,f,Substation,f,way/86260748,1.85557737,48.106728,FR,POINT (1.85557737 48.106728)
way/86297273-400,400,f,Substation,f,way/86297273,2.38481064,48.08868595,FR,POINT (2.38481064 48.08868595)
way/86342772-225,225,f,Substation,f,way/86342772,2.53484842,47.74701329,FR,POINT (2.53484842 47.74701329)
way/86342772-400,400,f,Substation,f,way/86342772,2.53510227,47.74722232,FR,POINT (2.53510227 47.74722232)
way/86344183-400,400,f,Substation,f,way/86344183,2.74973166,47.79252531,FR,POINT (2.74973166 47.79252531)
way/86462910-225,225,f,Substation,f,way/86462910,-2.68106538,47.66207373,FR,POINT (-2.68106538 47.66207373)
way/86494356-400,400,f,Substation,f,way/86494356,18.10933403,54.71883296,PL,POINT (18.10933403 54.71883296)
way/86512030-220,220,f,Substation,f,way/86512030,-2.26389226,42.34752761,ES,POINT (-2.26389226 42.34752761)
way/86512030-400,400,f,Substation,f,way/86512030,-2.26367701,42.34774744,ES,POINT (-2.26367701 42.34774744)
way/86577898-400,400,f,Substation,f,way/86577898,22.51756761,39.53752688,GR,POINT (22.51756761 39.53752688)
way/870598507,320,t,Substation,f,way/870598507,6.453021949156053,50.87140165653226,DE,POINT (6.453021949156053 50.87140165653226)
way/87177559-220,220,f,Substation,f,way/1210501163,5.80910364,52.61690453,NL,POINT (5.80910364 52.61690453)
way/87177559-380,380,f,Substation,f,way/87177559,5.80939824,52.61710578,NL,POINT (5.80939824 52.61710578)
way/87204522-275,275,f,Substation,f,way/87204522,-1.65226163,52.77332551,GB,POINT (-1.65226163 52.77332551)
way/87204522-400,400,f,Substation,f,way/87204522,-1.65200136,52.77354376,GB,POINT (-1.65200136 52.77354376)
way/87207123-400,400,f,Substation,f,way/87207123,-2.08201354,53.03987971,GB,POINT (-2.08201354 53.03987971)
way/87207800-220,220,f,Substation,f,way/87207800,6.52394173,53.0093498,NL,POINT (6.52394173 53.0093498)
way/87281514-220,220,f,Substation,f,way/87281514,8.7754575,47.65757381,CH,POINT (8.7754575 47.65757381)
way/87342758-220,220,f,Substation,f,way/87342758,6.95026217,53.12390651,NL,POINT (6.95026217 53.12390651)
way/87342758-380,380,f,Substation,f,way/167695568,6.95056535,53.12410495,NL,POINT (6.95056535 53.12410495)
way/87354306-220,220,f,Substation,f,way/87354307,6.18917739,52.53025564,NL,POINT (6.18917739 52.53025564)
way/87354306-380,380,f,Substation,f,way/87354306,6.18947315,52.53045595,NL,POINT (6.18947315 52.53045595)
way/87358157-220,220,f,Substation,f,way/87358157,5.87136747,52.97330069,NL,POINT (5.87136747 52.97330069)
way/87365703-220,220,f,Substation,f,way/87365703,14.7024763,46.62985483,AT,POINT (14.7024763 46.62985483)
way/87448656-220,220,f,Substation,f,way/87448656,6.02868874,53.2121044,NL,POINT (6.02868874 53.2121044)
way/87529551-380,380,f,Substation,f,way/87529551,3.4691324,50.78246922,BE,POINT (3.4691324 50.78246922)
way/87653464-220,220,f,Substation,f,way/242756113,7.75142368,48.0963496,DE,POINT (7.75142368 48.0963496)
way/87653464-380,380,f,Substation,f,way/242756113,7.75167741,48.09618942,DE,POINT (7.75167741 48.09618942)
way/87667718-220,220,f,Substation,f,way/87667718,20.09841772,50.09601631,PL,POINT (20.09841772 50.09601631)
way/87722999-220,220,f,Substation,f,way/1384471602,9.34378835,53.85166268,DE,POINT (9.34378835 53.85166268)
way/87722999-380,380,f,Substation,f,way/87722999,9.34410767,53.85185502,DE,POINT (9.34410767 53.85185502)
way/87761208-380,380,f,Substation,f,way/87761208,4.33209561,50.48253953,BE,POINT (4.33209561 50.48253953)
way/87763325-380,380,f,Substation,f,way/87763325,3.77540997,51.13114251,BE,POINT (3.77540997 51.13114251)
way/87767098-380,380,f,Substation,f,way/87767098,6.99834094,51.24855969,DE,POINT (6.99834094 51.24855969)
way/87772591-380,380,f,Substation,f,way/87772591,5.28656287,50.51223581,BE,POINT (5.28656287 50.51223581)
way/87772593-380,380,f,Substation,f,way/87772593,4.34751689,50.49480465,BE,POINT (4.34751689 50.49480465)
way/87779917-380,380,f,Substation,f,way/87779917,3.53738541,51.20665769,BE,POINT (3.53738541 51.20665769)
way/87792499-380,380,f,Substation,f,way/87792499,5.66399939,51.926845,NL,POINT (5.66399939 51.926845)
way/87794279-380,380,f,Substation,f,way/87794279,5.5387836,52.57654337,NL,POINT (5.5387836 52.57654337)
way/87807194-380,380,f,Substation,f,way/87807194,5.0627113,51.10736098,BE,POINT (5.0627113 51.10736098)
way/87953830-400,400,f,Substation,f,way/1238104263,1.09628254,51.29374555,GB,POINT (1.09628254 51.29374555)
way/88144450-220,220,f,Substation,f,way/88144450,-6.68820058,53.15431804,IE,POINT (-6.68820058 53.15431804)
way/88144450-400,400,f,Substation,f,way/88144450,-6.68796383,53.15454636,IE,POINT (-6.68796383 53.15454636)
way/881741424-400,400,f,Substation,f,way/881741424,27.67061857,62.21282579,FI,POINT (27.67061857 62.21282579)
way/882142536-225,225,f,Substation,f,way/882142536,5.57587906,45.32510573,FR,POINT (5.57587906 45.32510573)
way/88287125-400,400,f,Substation,f,way/88287125,-0.72764435,52.24314485,GB,POINT (-0.72764435 52.24314485)
way/883151328-420,420,f,Substation,f,way/883151328,23.21566742,69.90511156,NO,POINT (23.21566742 69.90511156)
way/88361192-220,220,f,Substation,f,way/88361192,7.6154988,45.01216651,IT,POINT (7.6154988 45.01216651)
way/88373135-380,380,f,Substation,f,way/88373135,5.0555056,50.26038674,BE,POINT (5.0555056 50.26038674)
way/883768276-380,380,f,Substation,f,way/883768276,7.99844304,53.48530593,DE,POINT (7.99844304 53.48530593)
way/883768277-380,380,f,Substation,f,way/883768277,7.99707148,53.47090977,DE,POINT (7.99707148 53.47090977)
way/88389243-400,400,f,Substation,f,way/88389243,-0.88195649,51.25097648,GB,POINT (-0.88195649 51.25097648)
way/883928228-380,380,f,Substation,f,way/883928228,8.00596646,53.3749349,DE,POINT (8.00596646 53.3749349)
way/883928229-380,380,f,Substation,f,way/883928229,8.00405207,53.40086659,DE,POINT (8.00405207 53.40086659)
way/884174267-400,400,f,Substation,f,way/884174267,-2.90849437,51.56494712,GB,POINT (-2.90849437 51.56494712)
way/88462768-220,220,f,Substation,f,way/88462768,-6.60198585,53.34857377,IE,POINT (-6.60198585 53.34857377)
way/88544449-220,220,f,Substation,f,way/88544449,21.98929115,51.4537999,PL,POINT (21.98929115 51.4537999)
way/88680218-220,220,f,Substation,f,way/88680218,15.02069548,47.39716445,AT,POINT (15.02069548 47.39716445)
way/88684218-220,220,f,Substation,f,way/88684218,14.72607624,47.18110304,AT,POINT (14.72607624 47.18110304)
way/88689866-225,225,f,Substation,f,way/88689866,2.25294587,43.62314212,FR,POINT (2.25294587 43.62314212)
way/887405637-220,220,f,Substation,f,way/1253617318,-6.52417549,53.38230198,IE,POINT (-6.52417549 53.38230198)
way/88760627-220,220,f,Substation,f,way/88760627,-2.25271333,42.41761146,ES,POINT (-2.25271333 42.41761146)
way/88760627-400,400,f,Substation,f,way/831327268,-2.25249783,42.41783126,ES,POINT (-2.25249783 42.41783126)
way/88799384-220,220,f,Substation,f,way/88799384,5.84322105,50.37549068,BE,POINT (5.84322105 50.37549068)
way/88799384-380,380,f,Substation,f,way/88799384,5.8435021,50.37569185,BE,POINT (5.8435021 50.37569185)
way/88799385-380,380,f,Substation,f,way/88799385,5.86135952,50.3846587,BE,POINT (5.86135952 50.3846587)
way/88901626-380,380,f,Substation,f,way/88901626,7.84352082,47.58593203,DE,POINT (7.84352082 47.58593203)
way/889061694-220,220,f,Substation,f,way/889061694,12.85088045,55.02722865,DK,POINT (12.85088045 55.02722865)
way/88916034-220,220,f,Substation,f,way/88916034,7.9587465,47.59631172,DE,POINT (7.9587465 47.59631172)
way/88916034-380,380,f,Substation,f,way/88916034,7.95902075,47.59650783,DE,POINT (7.95902075 47.59650783)
way/88945213-380,380,f,Substation,f,way/31019939,10.39185261,48.5184136,DE,POINT (10.39185261 48.5184136)
way/89022039-225,225,f,Substation,f,way/89022039,1.89507198,48.99284289,FR,POINT (1.89507198 48.99284289)
